taxid,input_term,domain,kingdom,phylum,class,order,family,genus,species
5872,Theileria_equi,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Piroplasmida,f__Theileriidae,g__Theileria,s__Theileria_equi
172671,Pinguiococcus_pyrenoidosus,d__Eukaryota,k__Pinguiophyceae__C+,p__Pinguiophyceae__C+,c__Pinguiophyceae,o__Pinguiochrysidales,f__Pinguiochrysidaceae,g__Pinguiococcus,s__Pinguiococcus_pyrenoidosus
1955567,Ochromonas_sp,d__Eukaryota,k__Chrysophyceae__C+,p__Chrysophyceae__C+,c__Chrysophyceae,o__Chromulinales,f__Chromulinaceae,g__Ochromonas,s__Ochromonas_sp
115419,Globisporangium_paddicum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Globisporangium,s__Globisporangium_paddicum
643144,Pythium_takayamanum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Pythium,s__Pythium_takayamanum
568900,Seminavis_robusta,d__Eukaryota,k__Bacillariophyta__P+,p__Bacillariophyta,c__Bacillariophyceae,o__Naviculales,f__Naviculaceae,g__Seminavis,s__Seminavis_robusta
135588,Histomonas_meleagridis,d__Eukaryota,k__Parabasalia__P+,p__Parabasalia,c__Tritrichomonadida__O+,o__Tritrichomonadida,f__Dientamoebidae,g__Histomonas,s__Histomonas_meleagridis
5824,Plasmodium_brasilianum,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Haemosporida,f__Plasmodiidae,g__Plasmodium,s__Plasmodium_brasilianum
159749,Thalassiosira_oceanica,d__Eukaryota,k__Bacillariophyta__P+,p__Bacillariophyta,c__Coscinodiscophyceae,o__Thalassiosirales,f__Thalassiosiraceae,g__Thalassiosira,s__Thalassiosira_oceanica
105152,Globisporangium_nodosum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Globisporangium,s__Globisporangium_nodosum
145522,Nannochloropsis_oceanica,d__Eukaryota,k__Eustigmatophyceae__C+,p__Eustigmatophyceae__C+,c__Eustigmatophyceae,o__Eustigmatales,f__Monodopsidaceae,g__Nannochloropsis,s__Nannochloropsis_oceanica
483371,Ochromonadaceae_sp_CCMP2298,d__Eukaryota,k__Synurophyceae__C+,p__Synurophyceae__C+,c__Synurophyceae,o__Ochromonadales,f__Ochromonadaceae,g__Ochromonadaceae_sp_CCMP2298__S+,s__Ochromonadaceae_sp_CCMP2298
310047,Cryptosporidium_bovis,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Conoidasida,o__Eucoccidiorida,f__Cryptosporidiidae,g__Cryptosporidium,s__Cryptosporidium_bovis
82946,Pythium_periplocum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Pythium,s__Pythium_periplocum
83891,Trypanosoma_conorhini,d__Eukaryota,k__Euglenozoa__P+,p__Euglenozoa,c__Kinetoplastea,o__Trypanosomatida,f__Trypanosomatidae,g__Trypanosoma,s__Trypanosoma_conorhini
1223558,Globisporangium_iwayamae_DAOM_BR242034,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Globisporangium,s__Globisporangium_iwayamae
5855,Plasmodium_vivax,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Haemosporida,f__Plasmodiidae,g__Plasmodium,s__Plasmodium_vivax
670386,Heterostelium_album_PN500,d__Eukaryota,k__Evosea__P+,p__Evosea,c__Eumycetozoa,o__Acytosteliales,f__Acytosteliaceae,g__Heterostelium,s__Heterostelium_album
349325,Pythium_apiculatum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Pythium,s__Pythium_apiculatum
4790,Phytophthora_nicotianae,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Peronosporales__O+,o__Peronosporales,f__Peronosporaceae,g__Phytophthora,s__Phytophthora_nicotianae
82926,Globisporangium_splendens,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Globisporangium,s__Globisporangium_splendens
1410381,Amoebophrya_sp_A25,d__Eukaryota,k__Dinophyceae__C+,p__Dinophyceae__C+,c__Dinophyceae,o__Syndiniales,f__Amoebophryaceae,g__Amoebophrya,s__Amoebophrya_sp_A25
4785,Phytophthora_cinnamomi,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Peronosporales__O+,o__Peronosporales,f__Peronosporaceae,g__Phytophthora,s__Phytophthora_cinnamomi
5821,Plasmodium_berghei,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Haemosporida,f__Plasmodiidae,g__Plasmodium,s__Plasmodium_berghei
29920,Phytophthora_cactorum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Peronosporales__O+,o__Peronosporales,f__Peronosporaceae,g__Phytophthora,s__Phytophthora_cactorum
2081491,Diacronema_lutheri,d__Eukaryota,k__Haptophyta__P+,p__Haptophyta,c__Pavlovales__O+,o__Pavlovales,f__Pavlovaceae,g__Diacronema,s__Diacronema_lutheri
464988,Hemiselmis_andersenii,d__Eukaryota,k__Cryptophyceae__C+,p__Cryptophyceae__C+,c__Cryptophyceae,o__Cryptomonadales,f__Hemiselmidaceae,g__Hemiselmis,s__Hemiselmis_andersenii
93969,Cryptosporidium_meleagridis,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Conoidasida,o__Eucoccidiorida,f__Cryptosporidiidae,g__Cryptosporidium,s__Cryptosporidium_meleagridis
538568,Phytophthora_pinifolia,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Peronosporales__O+,o__Peronosporales,f__Peronosporaceae,g__Phytophthora,s__Phytophthora_pinifolia
353152,Cryptosporidium_parvum_Iowa_II,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Conoidasida,o__Eucoccidiorida,f__Cryptosporidiidae,g__Cryptosporidium,s__Cryptosporidium_parvum
1588903,Pythium_biforme,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Pythium,s__Pythium_biforme
1194599,Toxoplasma_gondii_CtCo5,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Conoidasida,o__Eucoccidiorida,f__Sarcocystidae,g__Toxoplasma,s__Toxoplasma_gondii
1985165,Phytophthora_castanetorum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Peronosporales__O+,o__Peronosporales,f__Peronosporaceae,g__Phytophthora,s__Phytophthora_castanetorum
4787,Phytophthora_infestans,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Peronosporales__O+,o__Peronosporales,f__Peronosporaceae,g__Phytophthora,s__Phytophthora_infestans
507601,Toxoplasma_gondii_GT1,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Conoidasida,o__Eucoccidiorida,f__Sarcocystidae,g__Toxoplasma,s__Toxoplasma_gondii
357350,Halocafeteria_seosinensis,d__Eukaryota,k__Bigyra__C+,p__Bigyra__C+,c__Bigyra,o__Bicosoecida,f__Halocafeteria__G+,g__Halocafeteria,s__Halocafeteria_seosinensis
283801,Plasmodium_yoelii_killicki,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Haemosporida,f__Plasmodiidae,g__Plasmodium,s__Plasmodium_yoelii
2172886,Aurantiochytrium_acetophilum,d__Eukaryota,k__Bigyra__C+,p__Bigyra__C+,c__Bigyra,o__Thraustochytrida,f__Thraustochytriaceae,g__Aurantiochytrium,s__Aurantiochytrium_acetophilum
115421,Globisporangium_ultimum_var_sporangiiferum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Globisporangium,s__Globisporangium_ultimum
105153,Globisporangium_ornacarpum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Globisporangium,s__Globisporangium_ornacarpum
2803181,Leishmania_sp_Ghana_2012_LV757,d__Eukaryota,k__Euglenozoa__P+,p__Euglenozoa,c__Kinetoplastea,o__Trypanosomatida,f__Trypanosomatidae,g__Leishmania,s__Leishmania_sp_Ghana_2012_LV757
1037917,Heterostelium_multicystogenum,d__Eukaryota,k__Evosea__P+,p__Evosea,c__Eumycetozoa,o__Acytosteliales,f__Acytosteliaceae,g__Heterostelium,s__Heterostelium_multicystogenum
5911,Tetrahymena_thermophila,d__Eukaryota,k__Ciliophora__P+,p__Ciliophora,c__Oligohymenophorea,o__Hymenostomatida,f__Tetrahymenidae,g__Tetrahymena,s__Tetrahymena_thermophila
643143,Pythium_senticosum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Pythium,s__Pythium_senticosum
40633,Condylostoma_magnum,d__Eukaryota,k__Ciliophora__P+,p__Ciliophora,c__Heterotrichea,o__Heterotrichida,f__Condylostomatidae,g__Condylostoma,s__Condylostoma_magnum
2152667,Malawimonas_sp,d__Eukaryota,k__Malawimonadida__O+,p__Malawimonadida__O+,c__Malawimonadida__O+,o__Malawimonadida,f__Malawimonadidae,g__Malawimonas,s__Malawimonas_sp
1035515,Plasmodium_vivax_Mauritania_I,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Haemosporida,f__Plasmodiidae,g__Plasmodium,s__Plasmodium_vivax
74790,Paramecium_bursaria,d__Eukaryota,k__Ciliophora__P+,p__Ciliophora,c__Oligohymenophorea,o__Peniculida,f__Parameciidae,g__Paramecium,s__Paramecium_bursaria
657222,Pythium_camurandrum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Pythium,s__Pythium_camurandrum
29176,Neospora_caninum,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Conoidasida,o__Eucoccidiorida,f__Sarcocystidae,g__Neospora,s__Neospora_caninum
28005,Strigomonas_culicis,d__Eukaryota,k__Euglenozoa__P+,p__Euglenozoa,c__Kinetoplastea,o__Trypanosomatida,f__Trypanosomatidae,g__Strigomonas,s__Strigomonas_culicis
73239,Plasmodium_yoelii_yoelii,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Haemosporida,f__Plasmodiidae,g__Plasmodium,s__Plasmodium_yoelii
756076,Cryptosporidium_tyzzeri,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Conoidasida,o__Eucoccidiorida,f__Cryptosporidiidae,g__Cryptosporidium,s__Cryptosporidium_tyzzeri
323732,Babesia_duncani,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Piroplasmida,f__Babesiidae,g__Babesia,s__Babesia_duncani
5693,Trypanosoma_cruzi,d__Eukaryota,k__Euglenozoa__P+,p__Euglenozoa,c__Kinetoplastea,o__Trypanosomatida,f__Trypanosomatidae,g__Trypanosoma,s__Trypanosoma_cruzi
92964,Pythium_monospermum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Pythium,s__Pythium_monospermum
476202,Cardiosporidium_cionae,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Nephromycida,f__Cardiosporidium__G+,g__Cardiosporidium,s__Cardiosporidium_cionae
5667,Leishmania_aethiopica,d__Eukaryota,k__Euglenozoa__P+,p__Euglenozoa,c__Kinetoplastea,o__Trypanosomatida,f__Trypanosomatidae,g__Leishmania,s__Leishmania_aethiopica
1223556,Pythium_arrhenomanes_ATCC_12531,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Pythium,s__Pythium_arrhenomanes
933077,Toxoplasma_gondii_VAND,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Conoidasida,o__Eucoccidiorida,f__Sarcocystidae,g__Toxoplasma,s__Toxoplasma_gondii
1206070,Trypanosoma_cruzi_Tula_cl2,d__Eukaryota,k__Euglenozoa__P+,p__Euglenozoa,c__Kinetoplastea,o__Trypanosomatida,f__Trypanosomatidae,g__Trypanosoma,s__Trypanosoma_cruzi
358025,Eremoplastron_rostratum,d__Eukaryota,k__Ciliophora__P+,p__Ciliophora,c__Litostomatea,o__Entodiniomorphida,f__Ophryoscolecidae,g__Eremoplastron,s__Eremoplastron_rostratum
196059,Plasmodium_cf_malariae,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Haemosporida,f__Plasmodiidae,g__Plasmodium,s__Plasmodium_cf_malariae
196912,Acanthamoeba_mauritaniensis,d__Eukaryota,k__Discosea__P+,p__Discosea,c__Longamoebia__O+,o__Longamoebia,f__Acanthamoebidae,g__Acanthamoeba,s__Acanthamoeba_mauritaniensis
1580589,Pelomyxa_schiedti,d__Eukaryota,k__Evosea__P+,p__Evosea,c__Pelobiontida__O+,o__Pelobiontida,f__Pelomyxidae,g__Pelomyxa,s__Pelomyxa_schiedti
753081,Bigelowiella_natans_CCMP2755,d__Eukaryota,k__Cercozoa__P+,p__Cercozoa,c__Chlorarachniophyceae,o__Bigelowiella__G+,f__Bigelowiella__G+,g__Bigelowiella,s__Bigelowiella_natans
1531304,Thalassiosira_sundarbana,d__Eukaryota,k__Bacillariophyta__P+,p__Bacillariophyta,c__Coscinodiscophyceae,o__Thalassiosirales,f__Thalassiosiraceae,g__Thalassiosira,s__Thalassiosira_sundarbana
943121,Toxoplasma_gondii_TgCATBr5,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Conoidasida,o__Eucoccidiorida,f__Sarcocystidae,g__Toxoplasma,s__Toxoplasma_gondii
289621,Globisporangium_radiosum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Globisporangium,s__Globisporangium_radiosum
438879,Uronychia_setigera,d__Eukaryota,k__Ciliophora__P+,p__Ciliophora,c__Spirotrichea,o__Euplotida,f__Uronychiidae,g__Uronychia,s__Uronychia_setigera
385029,Pseudokeronopsis_carnea,d__Eukaryota,k__Ciliophora__P+,p__Ciliophora,c__Spirotrichea,o__Urostylida,f__Pseudokeronopsidae,g__Pseudokeronopsis,s__Pseudokeronopsis_carnea
361071,Dictyostelium_capitatum,d__Eukaryota,k__Evosea__P+,p__Evosea,c__Eumycetozoa,o__Dictyosteliales,f__Dictyosteliaceae,g__Dictyostelium,s__Dictyostelium_capitatum
358017,Ostracodinium_dentatum,d__Eukaryota,k__Ciliophora__P+,p__Ciliophora,c__Litostomatea,o__Entodiniomorphida,f__Ophryoscolecidae,g__Ostracodinium,s__Ostracodinium_dentatum
208452,Plasmodium_coatneyi,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Haemosporida,f__Plasmodiidae,g__Plasmodium,s__Plasmodium_coatneyi
2986,Ochromonas_danica,d__Eukaryota,k__Chrysophyceae__C+,p__Chrysophyceae__C+,c__Chrysophyceae,o__Chromulinales,f__Chromulinaceae,g__Ochromonas,s__Ochromonas_danica
5963,Stentor_coeruleus,d__Eukaryota,k__Ciliophora__P+,p__Ciliophora,c__Heterotrichea,o__Heterotrichida,f__Stentoridae,g__Stentor,s__Stentor_coeruleus
85057,Trypanosoma_cruzi_cruzi,d__Eukaryota,k__Euglenozoa__P+,p__Euglenozoa,c__Kinetoplastea,o__Trypanosomatida,f__Trypanosomatidae,g__Trypanosoma,s__Trypanosoma_cruzi
358014,Entodinium_bursa,d__Eukaryota,k__Ciliophora__P+,p__Ciliophora,c__Litostomatea,o__Entodiniomorphida,f__Ophryoscolecidae,g__Entodinium,s__Entodinium_bursa
1833877,Phytophthora_versiformis,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Peronosporales__O+,o__Peronosporales,f__Peronosporaceae,g__Phytophthora,s__Phytophthora_versiformis
86335,Peronospora_destructor,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Peronosporales__O+,o__Peronosporales,f__Peronosporaceae,g__Peronospora,s__Peronospora_destructor
105151,Globisporangium_echinulatum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Globisporangium,s__Globisporangium_echinulatum
300673,uncultured_Oligohymenophorea,d__Eukaryota,k__Ciliophora__P+,p__Ciliophora,c__Oligohymenophorea,o__uncultured_Oligohymenophorea__S+,f__uncultured_Oligohymenophorea__S+,g__uncultured_Oligohymenophorea__S+,s__uncultured_Oligohymenophorea
1928008,Eukaryota_sp,d__Eukaryota,k__Eukaryota_sp__S+,p__Eukaryota_sp__S+,c__Eukaryota_sp__S+,o__Eukaryota_sp__S+,f__Eukaryota_sp__S+,g__Eukaryota_sp__S+,s__Eukaryota_sp
33640,Asterionellopsis_glacialis,d__Eukaryota,k__Bacillariophyta__P+,p__Bacillariophyta,c__Fragilariophyceae,o__Fragilariales,f__Fragilariaceae,g__Asterionellopsis,s__Asterionellopsis_glacialis
1148490,Theileria_parva_lawrencei,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Piroplasmida,f__Theileriidae,g__Theileria,s__Theileria_parva
313997,Cochliopodium_minus,d__Eukaryota,k__Discosea__P+,p__Discosea,c__Himatismenida__O+,o__Himatismenida,f__Cochliopodiidae,g__Cochliopodium,s__Cochliopodium_minus
222890,Globisporangium_rhizosaccharum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Globisporangium,s__Globisporangium_rhizosaccharum
309737,Cladosiphon_okamuranus,d__Eukaryota,k__Phaeophyceae__C+,p__Phaeophyceae__C+,c__Phaeophyceae,o__Ectocarpales,f__Chordariaceae,g__Cladosiphon,s__Cladosiphon_okamuranus
29196,Acanthamoeba_lenticulata,d__Eukaryota,k__Discosea__P+,p__Discosea,c__Longamoebia__O+,o__Longamoebia,f__Acanthamoebidae,g__Acanthamoeba,s__Acanthamoeba_lenticulata
1206056,Leishmania_aethiopica_L147,d__Eukaryota,k__Euglenozoa__P+,p__Euglenozoa,c__Kinetoplastea,o__Trypanosomatida,f__Trypanosomatidae,g__Leishmania,s__Leishmania_aethiopica
1317066,Phytophthora_parasitica_P1976,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Peronosporales__O+,o__Peronosporales,f__Peronosporaceae,g__Phytophthora,s__Phytophthora_parasitica
114966,Globisporangium_erinaceum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Globisporangium,s__Globisporangium_erinaceum
1635159,Pilasporangium_apinafurcum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Pilasporangium,s__Pilasporangium_apinafurcum
1985166,Phytophthora_tubulina,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Peronosporales__O+,o__Peronosporales,f__Peronosporaceae,g__Phytophthora,s__Phytophthora_tubulina
559515,Hyaloperonospora_arabidopsidis_Emoy2,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Peronosporales__O+,o__Peronosporales,f__Peronosporaceae,g__Hyaloperonospora,s__Hyaloperonospora_arabidopsidis
133408,Acytostelium_leptosomum,d__Eukaryota,k__Evosea__P+,p__Evosea,c__Eumycetozoa,o__Acytosteliales,f__Acytosteliaceae,g__Acytostelium,s__Acytostelium_leptosomum
5801,Eimeria_acervulina,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Conoidasida,o__Eucoccidiorida,f__Eimeriidae,g__Eimeria,s__Eimeria_acervulina
230839,Peronosclerospora_sorghi,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Peronosporales__O+,o__Peronosporales,f__Peronosporaceae,g__Peronosclerospora,s__Peronosclerospora_sorghi
120398,Aphanomyces_stellatus,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Saprolegniales__O+,o__Saprolegniales,f__Saprolegniaceae,g__Aphanomyces,s__Aphanomyces_stellatus
146752,Acanthamoeba_triangularis,d__Eukaryota,k__Discosea__P+,p__Discosea,c__Longamoebia__O+,o__Longamoebia,f__Acanthamoebidae,g__Acanthamoeba,s__Acanthamoeba_triangularis
46433,Reticulomyxa_filosa,d__Eukaryota,k__Foraminifera__P+,p__Foraminifera,c__Reticulomyxidae__F+,o__Reticulomyxidae__F+,f__Reticulomyxidae,g__Reticulomyxa,s__Reticulomyxa_filosa
42890,Sarcocystis_neurona,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Conoidasida,o__Eucoccidiorida,f__Sarcocystidae,g__Sarcocystis,s__Sarcocystis_neurona
121062,Globisporangium_perplexum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Globisporangium,s__Globisporangium_perplexum
84963,Eimeria_falciformis,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Conoidasida,o__Eucoccidiorida,f__Eimeriidae,g__Eimeria,s__Eimeria_falciformis
885312,Entamoeba_histolytica_KU48,d__Eukaryota,k__Evosea__P+,p__Evosea,c__Mastigamoebida__O+,o__Mastigamoebida,f__Entamoebidae,g__Entamoeba,s__Entamoeba_histolytica
79012,Dictyostelium_firmibasis,d__Eukaryota,k__Evosea__P+,p__Evosea,c__Eumycetozoa,o__Dictyosteliales,f__Dictyosteliaceae,g__Dictyostelium,s__Dictyostelium_firmibasis
147706,Pythium_uncinulatum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Pythium,s__Pythium_uncinulatum
720590,Plasmodium_sp_DRC_Itaito,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Haemosporida,f__Plasmodiidae,g__Plasmodium,s__Plasmodium_sp_DRC_Itaito
1280413,Breviolum_minutum_Mf_1_05b_01,d__Eukaryota,k__Dinophyceae__C+,p__Dinophyceae__C+,c__Dinophyceae,o__Suessiales,f__Symbiodiniaceae,g__Breviolum,s__Breviolum_minutum
361085,Synstelium_polycarpum,d__Eukaryota,k__Evosea__P+,p__Evosea,c__Eumycetozoa,o__Synstelium__G+,f__Synstelium__G+,g__Synstelium,s__Synstelium_polycarpum
2582832,Trypanosomatidae_sp_Fi_14,d__Eukaryota,k__Euglenozoa__P+,p__Euglenozoa,c__Kinetoplastea,o__Trypanosomatida,f__Trypanosomatidae,g__Trypanosomatidae_sp_Fi_14__S+,s__Trypanosomatidae_sp_Fi_14
82936,Pythium_dissotocum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Pythium,s__Pythium_dissotocum
2049356,Monocercomonoides_exilis,d__Eukaryota,k__Preaxostyla__P+,p__Preaxostyla,c__Oxymonadida__O+,o__Oxymonadida,f__Polymastigidae,g__Monocercomonoides,s__Monocercomonoides_exilis
1416333,Trypanosoma_cruzi_Dm28c,d__Eukaryota,k__Euglenozoa__P+,p__Euglenozoa,c__Kinetoplastea,o__Trypanosomatida,f__Trypanosomatidae,g__Trypanosoma,s__Trypanosoma_cruzi
180228,Paramoeba_pemaquidensis,d__Eukaryota,k__Discosea__P+,p__Discosea,c__Flabellinia,o__Dactylopodida,f__Paramoebidae,g__Paramoeba,s__Paramoeba_pemaquidensis
758751,Halophytophthora_polymorphica,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Halophytophthora,s__Halophytophthora_polymorphica
261658,Cavenderia_fasciculata,d__Eukaryota,k__Evosea__P+,p__Evosea,c__Eumycetozoa,o__Acytosteliales,f__Cavenderiaceae,g__Cavenderia,s__Cavenderia_fasciculata
44271,Leishmania_chagasi,d__Eukaryota,k__Euglenozoa__P+,p__Euglenozoa,c__Kinetoplastea,o__Trypanosomatida,f__Trypanosomatidae,g__Leishmania,s__Leishmania_chagasi
36767,Euplotes_focardii,d__Eukaryota,k__Ciliophora__P+,p__Ciliophora,c__Spirotrichea,o__Euplotida,f__Euplotidae,g__Euplotes,s__Euplotes_focardii
78236,Phytophthora_quercina,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Peronosporales__O+,o__Peronosporales,f__Peronosporaceae,g__Phytophthora,s__Phytophthora_quercina
885315,Entamoeba_histolytica_HM_3_IMSS,d__Eukaryota,k__Evosea__P+,p__Evosea,c__Mastigamoebida__O+,o__Mastigamoebida,f__Entamoebidae,g__Entamoeba,s__Entamoeba_histolytica
1033975,Plasmodium_vivax_Brazil_I,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Haemosporida,f__Plasmodiidae,g__Plasmodium,s__Plasmodium_vivax
32597,Perkinsus_olseni,d__Eukaryota,k__Perkinsozoa__P+,p__Perkinsozoa,c__Perkinsida__O+,o__Perkinsida,f__Perkinsidae,g__Perkinsus,s__Perkinsus_olseni
37099,Isochrysis_galbana,d__Eukaryota,k__Haptophyta__P+,p__Haptophyta,c__Isochrysidales__O+,o__Isochrysidales,f__Isochrysidaceae,g__Isochrysis,s__Isochrysis_galbana
51637,Naegleria_lovaniensis,d__Eukaryota,k__Heterolobosea__P+,p__Heterolobosea,c__Vahlkampfiidae__F+,o__Vahlkampfiidae__F+,f__Vahlkampfiidae,g__Naegleria,s__Naegleria_lovaniensis
1825120,Synura_sp_LO234KE,d__Eukaryota,k__Synurophyceae__C+,p__Synurophyceae__C+,c__Synurophyceae,o__Synurales,f__Mallomonadaceae,g__Synura,s__Synura_sp_LO234KE
1120755,Plasmodium_cynomolgi_strain_B,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Haemosporida,f__Plasmodiidae,g__Plasmodium,s__Plasmodium_cynomolgi
426638,Chaetoceros_tenuissimus,d__Eukaryota,k__Bacillariophyta__P+,p__Bacillariophyta,c__Coscinodiscophyceae,o__Chaetocerotales,f__Chaetocerotaceae,g__Chaetoceros,s__Chaetoceros_tenuissimus
572307,Neospora_caninum_Liverpool,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Conoidasida,o__Eucoccidiorida,f__Sarcocystidae,g__Neospora,s__Neospora_caninum
5689,Leishmania_tarentolae,d__Eukaryota,k__Euglenozoa__P+,p__Euglenozoa,c__Kinetoplastea,o__Trypanosomatida,f__Trypanosomatidae,g__Leishmania,s__Leishmania_tarentolae
885311,Entamoeba_histolytica_KU27,d__Eukaryota,k__Evosea__P+,p__Evosea,c__Mastigamoebida__O+,o__Mastigamoebida,f__Entamoebidae,g__Entamoeba,s__Entamoeba_histolytica
140044,Pythium_aristosporum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Pythium,s__Pythium_aristosporum
4795,Phytophthora_megakarya,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Peronosporales__O+,o__Peronosporales,f__Peronosporaceae,g__Phytophthora,s__Phytophthora_megakarya
272952,Hyaloperonospora_arabidopsidis,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Peronosporales__O+,o__Peronosporales,f__Peronosporaceae,g__Hyaloperonospora,s__Hyaloperonospora_arabidopsidis
